,avg,SDNN,SDSD,RMSSD,LF_HF_ratio,file_number
0,0.5103745086869197,0.037836703786037616,0.020329503881132683,0.02033268568301204,3.0198638032838745,2
1,0.5782214595425513,0.0935293265801535,0.04750763140506501,0.047510274523612984,3.013307186612439,3
